
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Reciprocal Kinematics                                           FSE06 rear suspension                               

  WhlTraL  WhlTraR    RCLat   RCVert   RCHeig     ToeL     ToeR  CamberL  CamberR  TotRoll  TransZL  TransZR WhlLoadL WhlLoadR
     [mm]     [mm]     [mm]     [mm]     [mm]    [min]    [min]    [deg]    [deg]    [deg]     [mm]     [mm]      [N]      [N]
    30.00    14.00   -16.08   -52.77   130.71    20.22    16.18    -3.38    -2.27     0.58    22.35    10.47  1437.02  1048.43
    30.00    16.00   -14.19   -53.15   129.59    20.22    16.73    -3.38    -2.41     0.50    22.35    11.96  1437.02  1097.07
    30.00    18.00   -12.27   -53.54   128.45    20.22    17.27    -3.38    -2.55     0.43    22.35    13.45  1437.02  1145.77
    30.00    20.00   -10.31   -53.93   127.31    20.22    17.79    -3.38    -2.69     0.36    22.35    14.93  1437.02  1194.50
    30.00    22.00    -8.32   -54.33   126.16    20.22    18.30    -3.38    -2.82     0.29    22.35    16.41  1437.02  1243.22
    30.00    24.00    -6.30   -54.74   125.00    20.22    18.80    -3.38    -2.96     0.22    22.35    17.90  1437.02  1291.88
    30.00    26.00    -4.24   -55.15   123.84    20.22    19.28    -3.38    -3.10     0.14    22.35    19.38  1437.02  1340.43
    30.00    28.00    -2.14   -55.57   122.67    20.22    19.76    -3.38    -3.24     0.07    22.35    20.86  1437.02  1388.83
    30.00    30.00     0.00   -56.00   121.48    20.22    20.22    -3.38    -3.38     0.00    22.35    22.35  1437.02  1437.02
    30.00    32.00     2.18   -56.44   120.29    20.22    20.66    -3.38    -3.51    -0.07    22.35    23.84  1437.02  1484.92
    30.00     0.00   -28.56   -50.27   138.47    20.22    12.00    -3.38    -1.30     1.08    22.35     0.00  1437.02   712.01
    30.00    -2.00   -30.25   -49.93   139.57    20.22    11.35    -3.38    -1.16     1.15    22.35    -1.51  1437.02   664.79
    30.00    -4.00   -31.91   -49.60   140.65    20.22    10.69    -3.38    -1.02     1.23    22.35    -3.02  1437.02   617.82
    30.00    -6.00   -33.55   -49.27   141.74    20.22    10.02    -3.38    -0.88     1.30    22.35    -4.54  1437.02   571.13
    30.00    -8.00   -35.17   -48.94   142.82    20.22     9.34    -3.38    -0.74     1.37    22.35    -6.06  1437.02   524.72
    30.00   -10.00   -36.76   -48.62   143.90    20.22     8.64    -3.38    -0.60     1.45    22.35    -7.58  1437.02   478.60
    30.00   -12.00   -38.34   -48.31   144.98    20.22     7.93    -3.38    -0.45     1.52    22.35    -9.11  1437.02   432.78
    30.00   -14.00   -39.90   -47.99   146.05    20.22     7.21    -3.38    -0.31     1.59    22.35   -10.64  1437.02   387.27
    30.00   -16.00   -41.44   -47.68   147.12    20.22     6.48    -3.38    -0.17     1.67    22.35   -12.18  1437.02   342.07
    30.00   -18.00   -42.96   -47.38   148.19    20.22     5.73    -3.38    -0.03     1.74    22.35   -13.72  1437.02   297.19
    30.00   -20.00   -44.46   -47.08   149.26    20.22     4.98    -3.38     0.12     1.81    22.35   -15.26  1437.02   252.64
    30.00   -22.00   -45.95   -46.78   150.32    20.22     4.21    -3.38     0.26     1.89    22.35   -16.81  1437.02   208.42
    30.00   -24.00   -47.42   -46.48   151.39    20.22     3.42    -3.38     0.40     1.96    22.35   -18.36  1437.02   164.52
    30.00   -26.00   -48.87   -46.19   152.45    20.22     2.63    -3.38     0.55     2.03    22.35   -19.92  1437.02   120.96
    30.00   -28.00   -50.30   -45.90   153.50    20.22     1.82    -3.38     0.69     2.11    22.35   -21.48  1437.02    77.73
    30.00   -30.00   -51.72   -45.62   154.56    20.22     1.00    -3.38     0.84     2.18    22.35   -23.05  1437.02    34.83
    30.00   -32.00   -52.86   -45.39   155.42    20.22     0.31    -3.38     0.96     2.24    22.35   -24.33  1437.02     0.00
    30.00   -34.00   -52.86   -45.39   155.42    20.22     0.31    -3.38     0.96     2.24    22.35   -24.33  1437.02     0.00
    30.00   -36.00   -52.86   -45.39   155.42    20.22     0.31    -3.38     0.96     2.24    22.35   -24.33  1437.02     0.00
    30.00   -38.00   -52.86   -45.39   155.42    20.22     0.31    -3.38     0.96     2.24    22.35   -24.33  1437.02     0.00
    30.00   -40.00   -52.86   -45.39   155.42    20.22     0.31    -3.38     0.96     2.24    22.35   -24.33  1437.02     0.00
    30.00   -42.00   -52.86   -45.39   155.42    20.22     0.31    -3.38     0.96     2.24    22.35   -24.33  1437.02     0.00
    32.00     0.00   -30.70   -50.83   137.16    20.66    12.00    -3.51    -1.30     1.15    23.84     0.00  1484.92   712.01
    32.00     2.00   -29.00   -51.16   136.07    20.66    12.63    -3.51    -1.44     1.08    23.84     1.51  1484.92   759.48
    32.00     4.00   -27.27   -51.50   134.98    20.66    13.26    -3.51    -1.58     1.01    23.84     3.01  1484.92   807.18
    32.00     6.00   -25.52   -51.85   133.88    20.66    13.87    -3.51    -1.72     0.94    23.84     4.51  1484.92   855.09
    32.00     8.00   -23.74   -52.20   132.78    20.66    14.46    -3.51    -1.86     0.86    23.84     6.00  1484.92   903.19
    32.00    10.00   -21.94   -52.55   131.68    20.66    15.05    -3.51    -2.00     0.79    23.84     7.49  1484.92   951.46
    32.00    12.00   -20.11   -52.91   130.57    20.66    15.62    -3.51    -2.13     0.72    23.84     8.99  1484.92   999.89
    32.00    14.00   -18.25   -53.28   129.45    20.66    16.18    -3.51    -2.27     0.65    23.84    10.47  1484.92  1048.43
    32.00    16.00   -16.36   -53.65   128.33    20.66    16.73    -3.51    -2.41     0.58    23.84    11.96  1484.92  1097.07
    32.00    18.00   -14.44   -54.03   127.21    20.66    17.27    -3.51    -2.55     0.50    23.84    13.45  1484.92  1145.77
    32.00    20.00   -12.49   -54.41   126.07    20.66    17.79    -3.51    -2.69     0.43    23.84    14.93  1484.92  1194.50
    32.00    22.00   -10.50   -54.80   124.93    20.66    18.30    -3.51    -2.82     0.36    23.84    16.41  1484.92  1243.22
    32.00    24.00    -8.48   -55.20   123.79    20.66    18.80    -3.51    -2.96     0.29    23.84    17.90  1484.92  1291.88
    32.00    26.00    -6.42   -55.61   122.63    20.66    19.28    -3.51    -3.10     0.22    23.84    19.38  1484.92  1340.43
    32.00    28.00    -4.32   -56.02   121.47    20.66    19.76    -3.51    -3.24     0.14    23.84    20.86  1484.92  1388.83
    32.00    30.00    -2.18   -56.44   120.29    20.66    20.22    -3.51    -3.38     0.07    23.84    22.35  1484.92  1437.02
    32.00    32.00     0.00   -56.87   119.11    20.66    20.66    -3.51    -3.51     0.00    23.84    23.84  1484.92  1484.92
    32.00     0.00   -30.70   -50.83   137.16    20.66    12.00    -3.51    -1.30     1.15    23.84     0.00  1484.92   712.01
    32.00    -2.00   -32.38   -50.50   138.24    20.66    11.35    -3.51    -1.16     1.23    23.84    -1.51  1484.92   664.79
    32.00    -4.00   -34.04   -50.17   139.32    20.66    10.69    -3.51    -1.02     1.30    23.84    -3.02  1484.92   617.82
    32.00    -6.00   -35.67   -49.85   140.40    20.66    10.02    -3.51    -0.88     1.37    23.84    -4.54  1484.92   571.13
    32.00    -8.00   -37.29   -49.53   141.48    20.66     9.34    -3.51    -0.74     1.44    23.84    -6.06  1484.92   524.72
    32.00   -10.00   -38.88   -49.22   142.55    20.66     8.64    -3.51    -0.60     1.52    23.84    -7.58  1484.92   478.60
    32.00   -12.00   -40.45   -48.91   143.62    20.66     7.93    -3.51    -0.45     1.59    23.84    -9.11  1484.92   432.78
    32.00   -14.00   -42.00   -48.61   144.68    20.66     7.21    -3.51    -0.31     1.66    23.84   -10.64  1484.92   387.27
    32.00   -16.00   -43.54   -48.30   145.75    20.66     6.48    -3.51    -0.17     1.74    23.84   -12.18  1484.92   342.07
    32.00   -18.00   -45.05   -48.01   146.81    20.66     5.73    -3.51    -0.03     1.81    23.84   -13.72  1484.92   297.19
    32.00   -20.00   -46.55   -47.71   147.87    20.66     4.98    -3.51     0.12     1.88    23.84   -15.26  1484.92   252.64
    32.00   -22.00   -48.03   -47.42   148.92    20.66     4.21    -3.51     0.26     1.96    23.84   -16.81  1484.92   208.42
    32.00   -24.00   -49.49   -47.13   149.98    20.66     3.42    -3.51     0.40     2.03    23.84   -18.36  1484.92   164.52
    32.00   -26.00   -50.93   -46.85   151.03    20.66     2.63    -3.51     0.55     2.11    23.84   -19.92  1484.92   120.96
    32.00   -28.00   -52.36   -46.57   152.08    20.66     1.82    -3.51     0.69     2.18    23.84   -21.48  1484.92    77.73
    32.00   -30.00   -53.77   -46.29   153.13    20.66     1.00    -3.51     0.84     2.25    23.84   -23.05  1484.92    34.83
    32.00   -32.00   -54.91   -46.07   153.99    20.66     0.31    -3.51     0.96     2.32    23.84   -24.33  1484.92     0.00
    32.00   -34.00   -54.91   -46.07   153.99    20.66     0.31    -3.51     0.96     2.32    23.84   -24.33  1484.92     0.00
    32.00   -36.00   -54.91   -46.07   153.99    20.66     0.31    -3.51     0.96     2.32    23.84   -24.33  1484.92     0.00
    32.00   -38.00   -54.91   -46.07   153.99    20.66     0.31    -3.51     0.96     2.32    23.84   -24.33  1484.92     0.00
    32.00   -40.00   -54.91   -46.07   153.99    20.66     0.31    -3.51     0.96     2.32    23.84   -24.33  1484.92     0.00
    32.00   -42.00   -54.91   -46.07   153.99    20.66     0.31    -3.51     0.96     2.32    23.84   -24.33  1484.92     0.00
     0.00     0.00     0.00   -42.78   157.22    12.00    12.00    -1.30    -1.30     0.00     0.00     0.00   712.01   712.01
     0.00     2.00     1.74   -43.24   156.01    12.00    12.63    -1.30    -1.44    -0.07     0.00     1.51   712.01   759.48
     0.00     4.00     3.49   -43.70   154.80    12.00    13.26    -1.30    -1.58    -0.14     0.00     3.01   712.01   807.18
     0.00     6.00     5.27   -44.17   153.58    12.00    13.87    -1.30    -1.72    -0.22     0.00     4.51   712.01   855.09
     0.00     8.00     7.07   -44.64   152.36    12.00    14.46    -1.30    -1.86    -0.29     0.00     6.00   712.01   903.19
     0.00    10.00     8.89   -45.11   151.13    12.00    15.05    -1.30    -2.00    -0.36     0.00     7.49   712.01   951.46
     0.00    12.00    10.73   -45.60   149.90    12.00    15.62    -1.30    -2.13    -0.43     0.00     8.99   712.01   999.89
     0.00    14.00    12.60   -46.09   148.66    12.00    16.18    -1.30    -2.27    -0.51     0.00    10.47   712.01  1048.43
     0.00    16.00    14.50   -46.58   147.41    12.00    16.73    -1.30    -2.41    -0.58     0.00    11.96   712.01  1097.07
     0.00    18.00    16.42   -47.09   146.16    12.00    17.27    -1.30    -2.55    -0.65     0.00    13.45   712.01  1145.77
     0.00    20.00    18.37   -47.60   144.90    12.00    17.79    -1.30    -2.69    -0.72     0.00    14.93   712.01  1194.50
     0.00    22.00    20.34   -48.12   143.63    12.00    18.30    -1.30    -2.82    -0.79     0.00    16.41   712.01  1243.22
     0.00    24.00    22.35   -48.64   142.36    12.00    18.80    -1.30    -2.96    -0.87     0.00    17.90   712.01  1291.88
     0.00    26.00    24.39   -49.17   141.07    12.00    19.28    -1.30    -3.10    -0.94     0.00    19.38   712.01  1340.43
     0.00    28.00    26.46   -49.72   139.78    12.00    19.76    -1.30    -3.24    -1.01     0.00    20.86   712.01  1388.83
     0.00    30.00    28.56   -50.27   138.47    12.00    20.22    -1.30    -3.38    -1.08     0.00    22.35   712.01  1437.02
     0.00    32.00    30.70   -50.83   137.16    12.00    20.66    -1.30    -3.51    -1.15     0.00    23.84   712.01  1484.92
     0.00     0.00     0.00   -42.78   157.22    12.00    12.00    -1.30    -1.30     0.00     0.00     0.00   712.01   712.01
     0.00    -2.00    -1.72   -42.34   158.42    12.00    11.35    -1.30    -1.16     0.07     0.00    -1.51   712.01   664.79
     0.00    -4.00    -3.41   -41.89   159.62    12.00    10.69    -1.30    -1.02     0.15     0.00    -3.02   712.01   617.82
     0.00    -6.00    -5.09   -41.45   160.81    12.00    10.02    -1.30    -0.88     0.22     0.00    -4.54   712.01   571.13
     0.00    -8.00    -6.75   -41.02   162.01    12.00     9.34    -1.30    -0.74     0.29     0.00    -6.06   712.01   524.72
     0.00   -10.00    -8.39   -40.59   163.19    12.00     8.64    -1.30    -0.60     0.36     0.00    -7.58   712.01   478.60
     0.00   -12.00   -10.02   -40.16   164.38    12.00     7.93    -1.30    -0.45     0.44     0.00    -9.11   712.01   432.78
     0.00   -14.00   -11.62   -39.74   165.56    12.00     7.21    -1.30    -0.31     0.51     0.00   -10.64   712.01   387.27
     0.00   -16.00   -13.21   -39.32   166.74    12.00     6.48    -1.30    -0.17     0.58     0.00   -12.18   712.01   342.07
     0.00   -18.00   -14.79   -38.91   167.92    12.00     5.73    -1.30    -0.03     0.66     0.00   -13.72   712.01   297.19
     0.00   -20.00   -16.35   -38.50   169.09    12.00     4.98    -1.30     0.12     0.73     0.00   -15.26   712.01   252.64
     0.00   -22.00   -17.89   -38.10   170.26    12.00     4.21    -1.30     0.26     0.81     0.00   -16.81   712.01   208.42
     0.00   -24.00   -19.42   -37.70   171.43    12.00     3.42    -1.30     0.40     0.88     0.00   -18.36   712.01   164.52
     0.00   -26.00   -20.93   -37.30   172.60    12.00     2.63    -1.30     0.55     0.95     0.00   -19.92   712.01   120.96
     0.00   -28.00   -22.43   -36.91   173.76    12.00     1.82    -1.30     0.69     1.03     0.00   -21.48   712.01    77.73
     0.00   -30.00   -23.91   -36.52   174.92    12.00     1.00    -1.30     0.84     1.10     0.00   -23.05   712.01    34.83
     0.00   -32.00   -25.12   -36.20   175.87    12.00     0.31    -1.30     0.96     1.16     0.00   -24.33   712.01     0.00
     0.00   -34.00   -25.12   -36.20   175.87    12.00     0.31    -1.30     0.96     1.16     0.00   -24.33   712.01     0.00
     0.00   -36.00   -25.12   -36.20   175.87    12.00     0.31    -1.30     0.96     1.16     0.00   -24.33   712.01     0.00
     0.00   -38.00   -25.12   -36.20   175.87    12.00     0.31    -1.30     0.96     1.16     0.00   -24.33   712.01     0.00
     0.00   -40.00   -25.12   -36.20   175.87    12.00     0.31    -1.30     0.96     1.16     0.00   -24.33   712.01     0.00
     0.00   -42.00   -25.12   -36.20   175.87    12.00     0.31    -1.30     0.96     1.16     0.00   -24.33   712.01     0.00
    -2.00     0.00     1.72   -42.34   158.42    11.35    12.00    -1.16    -1.30    -0.07    -1.51     0.00   664.79   712.01
    -2.00     2.00     3.45   -42.80   157.20    11.35    12.63    -1.16    -1.44    -0.15    -1.51     1.51   664.79   759.48
    -2.00     4.00     5.21   -43.26   155.98    11.35    13.26    -1.16    -1.58    -0.22    -1.51     3.01   664.79   807.18
    -2.00     6.00     6.98   -43.74   154.76    11.35    13.87    -1.16    -1.72    -0.29    -1.51     4.51   664.79   855.09
    -2.00     8.00     8.78   -44.22   153.53    11.35    14.46    -1.16    -1.86    -0.36    -1.51     6.00   664.79   903.19
    -2.00    10.00    10.60   -44.70   152.30    11.35    15.05    -1.16    -2.00    -0.43    -1.51     7.49   664.79   951.46
    -2.00    12.00    12.45   -45.19   151.06    11.35    15.62    -1.16    -2.13    -0.51    -1.51     8.99   664.79   999.89
    -2.00    14.00    14.31   -45.69   149.81    11.35    16.18    -1.16    -2.27    -0.58    -1.51    10.47   664.79  1048.43
    -2.00    16.00    16.21   -46.19   148.56    11.35    16.73    -1.16    -2.41    -0.65    -1.51    11.96   664.79  1097.07
    -2.00    18.00    18.12   -46.70   147.30    11.35    17.27    -1.16    -2.55    -0.72    -1.51    13.45   664.79  1145.77
    -2.00    20.00    20.07   -47.22   146.03    11.35    17.79    -1.16    -2.69    -0.79    -1.51    14.93   664.79  1194.50
    -2.00    22.00    22.04   -47.75   144.76    11.35    18.30    -1.16    -2.82    -0.87    -1.51    16.41   664.79  1243.22
    -2.00    24.00    24.04   -48.28   143.47    11.35    18.80    -1.16    -2.96    -0.94    -1.51    17.90   664.79  1291.88
    -2.00    26.00    26.08   -48.82   142.18    11.35    19.28    -1.16    -3.10    -1.01    -1.51    19.38   664.79  1340.43
    -2.00    28.00    28.14   -49.37   140.88    11.35    19.76    -1.16    -3.24    -1.08    -1.51    20.86   664.79  1388.83
    -2.00    30.00    30.25   -49.93   139.57    11.35    20.22    -1.16    -3.38    -1.15    -1.51    22.35   664.79  1437.02
    -2.00    32.00    32.38   -50.50   138.24    11.35    20.66    -1.16    -3.51    -1.23    -1.51    23.84   664.79  1484.92
    -2.00     0.00     1.72   -42.34   158.42    11.35    12.00    -1.16    -1.30    -0.07    -1.51     0.00   664.79   712.01
    -2.00    -2.00     0.00   -41.88   159.63    11.35    11.35    -1.16    -1.16     0.00    -1.51    -1.51   664.79   664.79
    -2.00    -4.00    -1.70   -41.43   160.84    11.35    10.69    -1.16    -1.02     0.07    -1.51    -3.02   664.79   617.82
    -2.00    -6.00    -3.37   -40.98   162.04    11.35    10.02    -1.16    -0.88     0.15    -1.51    -4.54   664.79   571.13
    -2.00    -8.00    -5.03   -40.54   163.24    11.35     9.34    -1.16    -0.74     0.22    -1.51    -6.06   664.79   524.72
    -2.00   -10.00    -6.68   -40.10   164.43    11.35     8.64    -1.16    -0.60     0.29    -1.51    -7.58   664.79   478.60
    -2.00   -12.00    -8.30   -39.67   165.63    11.35     7.93    -1.16    -0.45     0.37    -1.51    -9.11   664.79   432.78
    -2.00   -14.00    -9.91   -39.24   166.82    11.35     7.21    -1.16    -0.31     0.44    -1.51   -10.64   664.79   387.27
    -2.00   -16.00   -11.50   -38.82   168.00    11.35     6.48    -1.16    -0.17     0.51    -1.51   -12.18   664.79   342.07
    -2.00   -18.00   -13.08   -38.40   169.18    11.35     5.73    -1.16    -0.03     0.59    -1.51   -13.72   664.79   297.19
